date,game_pk,matchup,category,market,selection,player_id,result,model_prob,raw_prob,ev,edge,fair_prob,bet_prob,handle_pct,bets_pct,factor,score,line,bat_xslg,bat_k_pct,bat_bb_pct,bat_singles_under,opp_starter_siera,park_factor,carry_factor,wx_hr_mult,xrd,xrd_sd
2026-07-30,823921,SEA @ LAD,batter,batter_h,Kyle Tucker H o0.5,663656.0,loss,0.6254229339934616,0.66215,,,,,,,1.1501688903569969,3.3,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Kyle Tucker H o1.5,663656.0,loss,0.2324846199985196,0.25225,,,,,,,1.1501688903569969,3.3,1.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Kyle Tucker 1B o0.5,663656.0,loss,0.460997725595039,0.5109,,,,,,,1.1501688903569969,3.3,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Kyle Tucker 2B o0.5,663656.0,loss,0.1628557195060078,0.17085,,,,,,,1.1251926294900452,1.59,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Kyle Tucker HR o0.5,663656.0,loss,0.1052537895274134,0.0902,,,,,,,1.1501688903569969,3.3,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Kyle Tucker R o0.5,663656.0,win,0.3562494298647836,0.3381,,,,,,,,,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Kyle Tucker RBI o0.5,663656.0,loss,0.2731757984938976,0.28305,,,,,,,1.0,0.0,0.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Kyle Tucker H+R+RBI o1.5,663656.0,loss,0.449823508104524,0.47615,,,,,,,,,1.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Kyle Tucker H+R+RBI o2.5,663656.0,loss,0.2960040489662844,0.292,,,,,,,,,2.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Kyle Tucker TB o1.5,663656.0,loss,0.3667448559730879,0.3818,,,,,,,1.1501688903569969,3.3,1.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Kyle Tucker TB o2.5,663656.0,loss,0.2109466709262612,0.207,,,,,,,1.1501688903569969,3.3,2.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Kyle Tucker TB o3.5,663656.0,loss,0.1433270128839154,0.12995,,,,,,,1.1501688903569969,3.3,3.5,0.522675,0.1623931623931624,0.1111111111111111,1.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Teoscar Hernández H o0.5,606192.0,win,0.5656801842039072,0.58365,,,,,,,1.0380195209907208,-0.27,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Teoscar Hernández H o1.5,606192.0,win,0.1789552496451104,0.1846,,,,,,,1.0380195209907208,-0.27,1.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Teoscar Hernández 1B o0.5,606192.0,win,0.4267260492222223,0.4464,,,,,,,1.0380195209907208,-0.27,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Teoscar Hernández 2B o0.5,606192.0,loss,0.1592568971877597,0.1593,,,,,,,1.0475725042379038,-0.82,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Teoscar Hernández HR o0.5,606192.0,win,0.0933143474388054,0.0577,,,,,,,1.0380195209907208,-0.27,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Teoscar Hernández R o0.5,606192.0,win,0.3192242101128455,0.3012,,,,,,,,,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Teoscar Hernández RBI o0.5,606192.0,win,0.2431673285270827,0.22975,,,,,,,1.0,0.0,0.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Teoscar Hernández H+R+RBI o1.5,606192.0,win,0.3284957452648915,0.40455,,,,,,,,,1.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Teoscar Hernández H+R+RBI o2.5,606192.0,win,0.1922345106765496,0.22835,,,,,,,,,2.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Teoscar Hernández TB o1.5,606192.0,win,0.2992447517637257,0.3076,,,,,,,1.0380195209907208,-0.27,1.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Teoscar Hernández TB o2.5,606192.0,win,0.161316994956281,0.1492,,,,,,,1.0380195209907208,-0.27,2.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Teoscar Hernández TB o3.5,606192.0,win,0.1182562331105339,0.0855,,,,,,,1.0380195209907208,-0.27,3.5,0.4440500000000001,0.2906976744186046,0.0813953488372093,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Dalton Rushing H o0.5,687221.0,win,0.6040238676453351,0.64155,,,,,,,1.159127824032229,3.58,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Dalton Rushing H o1.5,687221.0,loss,0.2064936355114265,0.22405,,,,,,,1.159127824032229,3.58,1.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Dalton Rushing 1B o0.5,687221.0,loss,0.445203352995964,0.48285,,,,,,,1.159127824032229,3.58,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Dalton Rushing 2B o0.5,687221.0,loss,0.1640243753851956,0.1761,,,,,,,1.1383644506302637,2.0,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Dalton Rushing HR o0.5,687221.0,win,0.1043152862663713,0.08675,,,,,,,1.159127824032229,3.58,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Dalton Rushing R o0.5,687221.0,win,0.3646874549662221,0.36475,,,,,,,,,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Dalton Rushing RBI o0.5,687221.0,win,0.2731757984938976,0.2712,,,,,,,1.0,0.0,0.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Dalton Rushing H+R+RBI o1.5,687221.0,win,0.4594641330627512,0.4687,,,,,,,,,1.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Dalton Rushing H+R+RBI o2.5,687221.0,win,0.2992436446992782,0.2801,,,,,,,,,2.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dalton Rushing TB o1.5,687221.0,win,0.352887730588636,0.36215,,,,,,,1.159127824032229,3.58,1.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dalton Rushing TB o2.5,687221.0,win,0.2004518677993657,0.1922,,,,,,,1.159127824032229,3.58,2.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dalton Rushing TB o3.5,687221.0,win,0.1361996971364264,0.119,,,,,,,1.159127824032229,3.58,3.5,0.5774383928571428,0.3157894736842105,0.0947368421052631,2.5,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Enrique Hernández H o0.5,571771.0,loss,0.5937377184096797,0.6086,,,,,,,1.0,0.0,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Enrique Hernández H o1.5,571771.0,loss,0.1934245431104259,0.20135,,,,,,,1.0,0.0,1.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Enrique Hernández 1B o0.5,571771.0,loss,0.4354992668756426,0.45405,,,,,,,1.0,0.0,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Enrique Hernández 2B o0.5,571771.0,loss,0.1475524678056665,0.1403,,,,,,,1.0,0.0,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Enrique Hernández HR o0.5,571771.0,loss,0.1091978419020455,0.10425,,,,,,,1.0,0.0,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Enrique Hernández R o0.5,571771.0,loss,0.3612574019939084,0.35345,,,,,,,,,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Enrique Hernández RBI o0.5,571771.0,loss,0.2731757984938976,0.28035,,,,,,,1.0,0.0,0.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Enrique Hernández H+R+RBI o1.5,571771.0,loss,0.4274017467248908,0.4496,,,,,,,,,1.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Enrique Hernández H+R+RBI o2.5,571771.0,loss,0.2663120782376705,0.27595,,,,,,,,,2.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Enrique Hernández TB o1.5,571771.0,loss,0.3309682772237592,0.33485,,,,,,,1.0,0.0,1.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Enrique Hernández TB o2.5,571771.0,loss,0.1985372753370267,0.1895,,,,,,,1.0,0.0,2.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Enrique Hernández TB o3.5,571771.0,loss,0.1431317439593266,0.12965,,,,,,,1.0,0.0,3.5,,,,,3.137,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Cole Young H o0.5,702284.0,win,0.6331860545391784,0.71775,,,,,,,1.0936142203419994,1.5,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Cole Young H o1.5,702284.0,win,0.2654192027039507,0.3218,,,,,,,1.0936142203419994,1.5,1.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Cole Young 1B o0.5,702284.0,win,0.412169646272613,0.4148,,,,,,,1.0936142203419994,1.5,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Cole Young 2B o0.5,702284.0,loss,0.1797489833063588,0.25495,,,,,,,1.0806649638338517,0.21,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Cole Young HR o0.5,702284.0,loss,0.2048309178743961,0.2861,,,,,,,1.0936142203419994,1.5,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Cole Young R o0.5,702284.0,win,0.5099742341133889,0.5763,,,,,,,,,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Cole Young RBI o0.5,702284.0,loss,0.3596685291484648,0.41275,,,,,,,1.0,0.0,0.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Cole Young H+R+RBI o1.5,702284.0,win,0.4956658920903186,0.6069,,,,,,,,,1.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Cole Young H+R+RBI o2.5,702284.0,win,0.4246223064576013,0.46235,,,,,,,,,2.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Cole Young TB o1.5,702284.0,win,0.4952093476240411,0.5427,,,,,,,1.0936142203419994,1.5,1.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Cole Young TB o2.5,702284.0,win,0.3733429233032151,0.39165,,,,,,,1.0936142203419994,1.5,2.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Cole Young TB o3.5,702284.0,win,0.3235256054644829,0.32855,,,,,,,1.0936142203419994,1.5,3.5,0.5021213592233009,0.1374045801526717,0.0610687022900763,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Randy Arozarena H o0.5,668227.0,win,0.6060495074210073,0.6435,,,,,,,1.0833578125059984,1.17,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Randy Arozarena H o1.5,668227.0,win,0.2201635288682632,0.24445,,,,,,,1.0833578125059984,1.17,1.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Randy Arozarena 1B o0.5,668227.0,win,0.3492462311557789,0.33275,,,,,,,1.0833578125059984,1.17,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Randy Arozarena 2B o0.5,668227.0,win,0.1651930312643834,0.18135,,,,,,,1.0845046999379897,0.33,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Randy Arozarena HR o0.5,668227.0,loss,0.2048309178743961,0.30995,,,,,,,1.0833578125059984,1.17,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Randy Arozarena R o0.5,668227.0,win,0.5039240222202211,0.57275,,,,,,,,,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Randy Arozarena RBI o0.5,668227.0,win,0.3610669948788951,0.4145,,,,,,,1.0,0.0,0.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Randy Arozarena H+R+RBI o1.5,668227.0,win,0.4918751916855183,0.564,,,,,,,,,1.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Randy Arozarena H+R+RBI o2.5,668227.0,win,0.4255497869712384,0.43665,,,,,,,,,2.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Randy Arozarena TB o1.5,668227.0,win,0.4424422953581182,0.48085,,,,,,,1.0833578125059984,1.17,1.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Randy Arozarena TB o2.5,668227.0,win,0.3555714094945414,0.36595,,,,,,,1.0833578125059984,1.17,2.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Randy Arozarena TB o3.5,668227.0,win,0.3226395731121881,0.3278,,,,,,,1.0833578125059984,1.17,3.5,0.4931999999999999,0.2015503875968992,0.0930232558139534,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Dominic Canzone H o0.5,686527.0,loss,0.666578947368421,0.78955,,,,,,,1.1517341562845775,3.35,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Dominic Canzone H o1.5,686527.0,loss,0.3225108225108225,0.42185,,,,,,,1.1517341562845775,3.35,1.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Dominic Canzone 1B o0.5,686527.0,loss,0.386299458405262,0.3583,,,,,,,1.1517341562845775,3.35,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Dominic Canzone 2B o0.5,686527.0,loss,0.1889763779527559,0.37465,,,,,,,1.1329656097858345,1.83,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Dominic Canzone HR o0.5,686527.0,loss,0.2048309178743961,0.41045,,,,,,,1.1517341562845775,3.35,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Dominic Canzone R o0.5,686527.0,loss,0.5390761492596479,0.6302,,,,,,,,,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Dominic Canzone RBI o0.5,686527.0,loss,0.3788501026694045,0.5563,,,,,,,1.0,0.0,0.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Dominic Canzone H+R+RBI o1.5,686527.0,loss,0.5569152759256604,0.695,,,,,,,,,1.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Dominic Canzone H+R+RBI o2.5,686527.0,loss,0.5263474348886659,0.5773,,,,,,,,,2.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dominic Canzone TB o1.5,686527.0,loss,0.6002903932856452,0.68045,,,,,,,1.1517341562845775,3.35,1.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dominic Canzone TB o2.5,686527.0,loss,0.4871625580741213,0.53095,,,,,,,1.1517341562845775,3.35,2.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Dominic Canzone TB o3.5,686527.0,loss,0.4361904907817164,0.47145,,,,,,,1.1517341562845775,3.35,3.5,0.5811662337662339,0.2232142857142857,0.0714285714285714,0.0,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Julio Rodríguez H o0.5,677594.0,loss,0.6331860545391784,0.71315,,,,,,,1.175667170402947,4.11,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_h,Julio Rodríguez H o1.5,677594.0,loss,0.2598582216824008,0.3145,,,,,,,1.175667170402947,4.11,1.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_1b,Julio Rodríguez 1B o0.5,677594.0,loss,0.4106186287398336,0.39525,,,,,,,1.175667170402947,4.11,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_2b,Julio Rodríguez 2B o0.5,677594.0,loss,0.1885503864172732,0.3102,,,,,,,1.1550501152052035,2.52,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hr,Julio Rodríguez HR o0.5,677594.0,loss,0.2048309178743961,0.24605,,,,,,,1.175667170402947,4.11,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_r,Julio Rodríguez R o0.5,677594.0,loss,0.4573248407643312,0.5038,,,,,,,,,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_rbi,Julio Rodríguez RBI o0.5,677594.0,loss,0.3763702055861755,0.43365,,,,,,,1.0,0.0,0.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Julio Rodríguez H+R+RBI o1.5,677594.0,loss,0.528496518086293,0.5929,,,,,,,,,1.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_hrr,Julio Rodríguez H+R+RBI o2.5,677594.0,loss,0.4557727782283671,0.43705,,,,,,,,,2.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
2026-07-30,823921,SEA @ LAD,batter,batter_tb,Julio Rodríguez TB o1.5,677594.0,loss,0.4937329320017152,0.54105,,,,,,,1.175667170402947,4.11,1.5,0.5825152173913044,0.1808510638297872,0.0531914893617021,1.5,3.674,98.0,1.0,1.0778995173313912,-1.9724,4.221212887310944
